僨乕僞宍幃, 2
memo1
x, y, z
27.000000, 4.000000, 37.323838
28.000000, 4.000000, 37.291764
29.000000, 4.000000, 37.261117
30.000000, 4.000000, 37.230492
31.000000, 4.000000, 37.201279
32.000000, 4.000000, 37.172160
33.000000, 4.000000, 37.144438
34.000000, 4.000000, 37.116734
35.000000, 4.000000, 37.090454
36.000000, 4.000000, 37.064702
37.000000, 4.000000, 37.040386
38.000000, 4.000000, 37.016085
39.000000, 4.000000, 36.993240
40.000000, 4.000000, 36.971310
41.000000, 4.000000, 36.949966
42.000000, 4.000000, 36.929613
43.000000, 4.000000, 36.910149
44.000000, 4.000000, 36.891702
45.000000, 4.000000, 36.874212
46.000000, 4.000000, 36.857237
47.000000, 4.000000, 36.841676
48.000000, 4.000000, 36.826603
49.000000, 4.000000, 36.812546
50.000000, 4.000000, 36.799469
51.000000, 4.000000, 36.787320
52.000000, 4.000000, 36.776219
53.000000, 4.000000, 36.765569
54.000000, 4.000000, 36.756328
55.000000, 4.000000, 36.766310
56.000000, 4.000000, 36.739428
57.000000, 4.000000, 36.732056
58.000000, 4.000000, 36.725703
59.000000, 4.000000, 36.720329
60.000000, 4.000000, 36.715880
61.000000, 4.000000, 36.712418
62.000000, 4.000000, 36.709436
63.000000, 4.000000, 36.707010
64.000000, 4.000000, 36.705928
65.000000, 4.000000, 36.705411
66.000000, 4.000000, 36.705346
67.000000, 4.000000, 36.706756
68.000000, 4.000000, 36.708202
69.000000, 4.000000, 36.711092
70.000000, 4.000000, 36.713920
71.000000, 4.000000, 36.718268
72.000000, 4.000000, 36.723111
73.000000, 4.000000, 36.728380
74.000000, 4.000000, 36.734664
75.000000, 4.000000, 36.741436
76.000000, 4.000000, 36.749163
77.000000, 4.000000, 36.757404
78.000000, 4.000000, 36.766594
79.000000, 4.000000, 36.776295
80.000000, 4.000000, 36.786405
81.000000, 4.000000, 36.797538
82.000000, 4.000000, 36.809164
83.000000, 4.000000, 36.821277
84.000000, 4.000000, 36.834338
85.000000, 4.000000, 36.847894
86.000000, 4.000000, 36.861931
87.000000, 4.000000, 36.876950
88.000000, 4.000000, 36.891986
89.000000, 4.000000, 36.907933
90.000000, 4.000000, 36.924921
91.000000, 4.000000, 36.941854
92.000000, 4.000000, 36.959806
93.000000, 4.000000, 36.977697
94.000000, 4.000000, 36.996580
95.000000, 4.000000, 37.015953
96.000000, 4.000000, 37.035805
97.000000, 4.000000, 37.056192
98.000000, 4.000000, 37.077473
99.000000, 4.000000, 37.098727
100.000000, 4.000000, 37.120507
101.000000, 4.000000, 37.143298
102.000000, 4.000000, 37.166035
103.000000, 4.000000, 37.189269
104.000000, 4.000000, 37.212983
105.000000, 4.000000, 37.237188
106.000000, 4.000000, 37.261865
107.000000, 4.000000, 37.287022
108.000000, 4.000000, 37.312159
109.000000, 4.000000, 37.338287
110.000000, 4.000000, 37.350062
0.000000, 5.000000, 40.748037
1.000000, 5.000000, 40.748956
2.000000, 5.000000, 40.731479
3.000000, 5.000000, 40.712541
4.000000, 5.000000, 40.692539
5.000000, 5.000000, 40.671644
6.000000, 5.000000, 40.649699
7.000000, 5.000000, 40.627241
8.000000, 5.000000, 40.603284
9.000000, 5.000000, 40.578831
10.000000, 5.000000, 40.553926
11.000000, 5.000000, 40.527902
12.000000, 5.000000, 40.501430
13.000000, 5.000000, 40.474918
14.000000, 5.000000, 40.447460
15.000000, 5.000000, 40.419919
16.000000, 5.000000, 40.392434
17.000000, 5.000000, 40.364383
18.000000, 5.000000, 40.336336
19.000000, 5.000000, 40.308327
20.000000, 5.000000, 40.280241
21.000000, 5.000000, 40.252230
22.000000, 5.000000, 40.224652
23.000000, 5.000000, 40.197020
24.000000, 5.000000, 40.169919
25.000000, 5.000000, 40.143294
26.000000, 5.000000, 40.117102
27.000000, 5.000000, 40.091473
28.000000, 5.000000, 40.065791
29.000000, 5.000000, 40.041079
30.000000, 5.000000, 40.016842
31.000000, 5.000000, 39.993088
32.000000, 5.000000, 39.970340
33.000000, 5.000000, 39.947586
34.000000, 5.000000, 39.926246
35.000000, 5.000000, 39.904912
36.000000, 5.000000, 39.884585
37.000000, 5.000000, 39.865212
38.000000, 5.000000, 39.846295
39.000000, 5.000000, 39.828397
40.000000, 5.000000, 39.810922
41.000000, 5.000000, 39.794013
42.000000, 5.000000, 39.778553
